SampleID,Diversidad_Shannon,Firmicutes_%,Bacteroidetes_%,Actinobacteria_%,Proteobacteria_%,F_B_ratio
1363.107584,3.565583092,44.96883348,49.542043,0.127210279,2.37883221,0.907690333
1432.107613,4.091679181,43.14146109,30.78298177,1.799547134,0.429031105,1.401471158
1488.107589,2.248382977,13.97998888,84.26903835,0.083379655,0.36131184,0.165897098
1398.107607,4.280833243,49.55244896,46.31398974,0.362063763,0.965503369,1.069923996
2689.107601,4.481768725,76.66807051,17.86294447,0.932555201,1.468022381,4.292017514
4191.107598,1.88210021,15.69223573,10.21983162,0.233863424,73.29279701,1.535469108
2331.107584,2.93480396,26.14673005,72.04162919,0.025697032,1.708852628,0.362939183
2329.107583,4.150636031,50.12056696,45.93307063,0.358760219,1.629124272,1.091165173
2834.107592,3.55147402,38.16942551,53.40102935,0.236472388,1.071080818,0.714769471
2387.107596,3.711106014,48.58487152,45.62432139,1.179876945,4.509591024,1.064889735
4159.107586,3.499871151,44.9001881,50.33675141,0.831260239,3.834718767,0.891996143
1078.107596,3.28238876,15.21371649,41.12533205,1.25573533,41.59623279,0.369935408
1218.107575,4.156996458,62.37194641,34.33412136,0.748620961,1.930654058,1.816616938
3971.1076,3.253534064,46.29553547,49.71240756,0.164338537,3.752396604,0.931267218
1065.107585,3.678488956,18.52253033,78.00043328,0.617417678,2.837954939,0.237467018
2147.107577,3.573454066,35.67089791,62.75601589,0.646367105,0.128494666,0.568406031
2087.107586,3.848919022,35.34667867,60.23412066,0.117752996,0.561058392,0.586821527
1353.10758,3.956047411,50.06313131,40.49873737,6.755050505,2.470012626,1.236165238
1632.107587,3.543950493,51.65250236,36.99383436,4.310392712,7.043270566,1.396246246
2814.107602,3.04040823,16.57574486,83.37296592,0.046626568,0.004662657,0.198814384
1171.10761,4.300098426,50.3384913,40.42553191,0.531914894,1.184719536,1.245215311
2173.107597,3.3173544,12.88208341,63.6680007,0.1682037,0.742416333,0.202332149
3092.107613,4.240998873,40.46692607,56.29053178,0.233463035,1.141374838,0.718894009
1711.107585,4.47063723,55.18720218,40.63308373,0.272294078,3.281143635,1.35818395
4224.107605,3.376240602,23.63321254,68.28422877,0,3.450449031,0.3461006
2545.107598,3.470042704,44.48193296,15.8576404,0.217675229,39.27949499,2.805078929
4160.107581,3.68171053,77.16953952,18.10640306,1.624360439,3.074859669,4.262002743
2494.107585,3.112966423,43.16865417,16.34752981,0.388415673,0.701873935,2.640683618
1735.10761,4.130838112,38.99138991,39.15539155,1.55801558,12.38212382,0.995811518
3536.107611,4.29730358,52.18986216,36.31614051,0.111160516,9.704313028,1.437098255
1192.107571,3.361900311,41.00424874,50.68366165,0.162224797,8.026264967,0.809023015
1962.107579,3.50055609,40.68952688,42.84119799,0.576672661,0.266633596,0.949775655
1110.107612,3.80703396,39.62008141,49.38941655,2.442333786,5.563093623,0.802197802
4139.107599,4.163157518,63.88826565,19.28427193,3.488893875,0.25802109,3.312972659
1367.107581,3.913734081,71.20717781,24.30668842,0.652528548,0.734094617,2.929530201
2482.107592,2.670006857,5.914747533,55.4069518,0.007152053,38.67114862,0.106751
1294.107582,3.425913253,31.78989751,66.74597365,0.3477306,1.079795022,0.476281876
2165.107587,2.670134337,20.1771031,68.29538267,0.253004428,10.89500316,0.295438759
1312.107578,2.870348173,16.78468208,66.11271676,0.231213873,0.715317919,0.253879781
2883.107613,3.712012908,39.83702513,51.69861127,1.641225755,0.883736945,0.770562771
4221.107599,3.41533382,38.90588447,44.30448083,0.161957891,13.67644412,0.878147847
1661.107577,4.592297437,79.27227766,19.50013247,0.781594984,0.119226353,4.065217391
1228.107608,2.495035847,10.85517241,87.15862069,0.027586207,0.593103448,0.124545023
3423.107603,3.018625746,36.64294776,62.61790501,0.02758012,0.711567102,0.585183228
1141.107594,3.747646224,35.5460766,58.6065938,3.474628988,2.363814094,0.606520091
3430.107595,3.693310866,40.17827223,56.86616179,0.147443201,1.601769318,0.706540955
3640.10758,3.925182635,52.25801962,40.3312226,6.533992067,0.640178137,1.295721187
2200.107577,3.179724859,23.21316192,63.96655579,0.071923042,7.381102221,0.362895292
4223.107574,3.696926381,28.11070999,45.16847172,0.036101083,25.88447653,0.622352471
1285.107592,4.209269648,53.46214981,40.7460759,3.377707133,0.650705345,1.312080946
3970.107594,3.325965501,20.22982502,78.78819535,0.297727866,0.423086968,0.256762132
1046.107576,3.220053473,31.36089178,34.45424988,0.130051092,1.504876916,0.910218388
1130.107609,3.803468707,64.70831609,13.11543235,2.2755482,0.827472073,4.933753943
1874.107582,4.177981571,52.05464944,44.94810422,0.084727812,2.541834357,1.158105561
1118.107597,4.318016413,49.47229551,33.26187335,0.395778364,1.500659631,1.487357462
1980.107592,3.982685997,37.21178305,41.11758431,2.248297366,1.485189136,0.90500898
3199.107595,3.826097302,51.23932801,30.47369871,0.330487469,4.158633985,1.681427926
1808.107583,3.797179219,57.30098226,36.45359918,0.410496995,4.537457851,1.571888196
2773.10759,2.908759847,20.42510121,73.95748988,0.172064777,4.605263158,0.276173532
2575.107582,2.914812551,18.48311026,80.60866794,0.031867431,0.74888464,0.229294327
4265.107596,4.020539657,49.35958612,44.16093224,0.246119845,6.183133256,1.117720655
2205.107611,2.711533134,11.75338511,12.96996357,0.061859922,55.61206956,0.906200318
2359.107594,3.841688572,35.37021277,53.6,8.4,1.361702128,0.659892029
4039.107583,2.609380523,7.087112424,92.1746467,0.042185193,0.590592702,0.076887872
2687.107575,3.40707668,29.65849656,68.30581479,0.153830376,1.876730592,0.434201637
2632.107585,3.528632193,27.00686716,70.25811035,0.142079091,1.586549846,0.384395012
1812.107591,4.217125199,44.15394905,49.29166413,3.331914635,3.173831094,0.895769088
4234.107599,4.517046882,43.46470502,47.34252448,1.071759146,7.760510547,0.918090142
1685.107579,3.484211275,32.08231759,64.18164295,2.602188333,1.12818187,0.499867503
1548.107592,3.777468533,79.15737851,18.52429782,0.222915738,1.159161837,4.273164862
2466.107609,3.840674911,80.40244969,18.34354039,0.524934383,0.711577719,4.383147854
3201.107597,4.07103451,38.17359111,56.55423008,2.488687783,0.479912245,0.674990908
1126.107599,3.823761561,31.41716567,45.58882236,0.731869594,20.93147039,0.689141856
2598.107612,3.73237125,40.36120927,51.75696898,1.089517079,3.47467609,0.779821733
1854.107598,4.338936338,57.63108614,39.25561798,0.538389513,2.387640449,1.468097794
1089.107575,4.11111528,50.18079336,41.91215569,0.584919706,7.162607678,1.197284953
4222.107608,3.755408616,45.6516977,48.82803943,0.04381161,1.949616648,0.934948407
4680.107588,3.762021096,27.97202797,65.9965035,0.112387612,2.616133866,0.42384106
1923.107612,3.834770957,89.34000827,9.107610343,0.73944794,0.523584256,9.809379728
3058.107584,2.661216163,30.92783505,66.31514234,1.423437057,1.333585548,0.466376667
3059.10761,2.910021467,21.54602475,74.46459852,3.593829463,0.113013505,0.289345879
1769.107613,3.803616357,27.56469501,29.2340573,1.114833641,42.06908503,0.942896661
2605.107607,3.947593373,52.00976404,46.41985354,0.18714402,0.301057771,1.120420684
2894.107605,3.463421954,30.99604258,51.64706538,4.93840923,1.326570425,0.60015109
3432.107573,3.312765188,29.55429876,68.78534738,0.34763659,1.29196285,0.429659802
1678.107581,3.763771352,47.63863749,50.12341616,0.181010367,2.056935988,0.950426789
4158.107597,3.664948232,93.89538248,0.902673302,4.744821201,0.162018285,104.0192308
3972.107579,3.393400625,55.42628444,27.09419211,1.228592703,1.898734177,2.045688767
1059.107597,3.622229924,50.50388845,47.89471262,0.128848189,0.538401362,1.054477325
1552.107601,3.478450297,39.66156909,59.12587096,0.334811329,0.87774862,0.670798898
2371.107613,4.062655514,49.14649682,46.93630573,3.617834395,0.299363057,1.047089157
3280.107589,3.029338292,23.06622363,76.51649795,0.030909512,0.316822502,0.301454252
1597.107604,4.019194183,41.11709287,56.76792924,0.365314363,0.865218227,0.724301439
1985.10759,3.076110303,29.59821012,54.6937634,0.223734502,0.41017992,0.541162434
1138.107606,3.136211973,32.5203252,3.414634146,7.317073171,56.58536585,9.523809524
1397.10758,4.154056185,55.49308972,32.26360584,1.194659171,2.857812134,1.719990319
3937.107577,4.658168625,69.19269381,28.00474066,1.139849414,1.380368098,2.470749315
2166.107593,2.840379273,28.40264211,24.40226998,0.809377617,45.72518374,1.163934426
1797.107596,3.86795453,93.90324718,3.180914513,0.828363154,1.888667992,29.52083333
3120.107602,3.797081482,36.79533953,55.24302695,0.041191009,3.983758974,0.666063059
1317.107594,3.605038741,18.96602659,77.0014771,0.162481536,2.9394387,0.246307309
2826.107588,3.480241044,32.04579623,65.88412166,0.329594079,0.208164681,0.486396349
1651.107608,4.177420312,41.5001448,42.13003186,0.173761946,1.440776137,0.985048977
1649.107597,3.98989479,54.50089547,44.71674993,0.31105665,0.433594118,1.218802698
1762.107572,3.495974478,22.80136848,74.07929161,0.563493661,2.475347152,0.307796794
3047.10761,3.607615272,59.98756149,29.80154916,6.439758014,3.658053938,2.012900778
2372.107579,3.595815988,33.84828804,62.75931648,0.113500221,3.020366984,0.539334874
2782.107594,3.460954562,21.11704205,70.13409712,0.130191381,5.585210259,0.301095229
2151.107605,4.164996351,41.81298921,47.66236514,0.0317326,9.91114872,0.877274745
1180.107575,3.460583828,30.95373188,67.23577655,0.041264765,1.010986744,0.460375911
4781.107627,4.181022725,39.85638154,57.36157529,0.090326077,1.594255261,0.694827179
4823.107628,3.462515701,16.30054123,80.21861403,0.520004245,2.875941844,0.203201482
2784.107618,2.756311345,11.56225616,86.65979267,0.100323264,1.184371865,0.13342123
4951.10763,4.429324456,64.25752274,34.06018195,0.638208537,0.979706088,1.886587771
5840.107635,3.144263575,28.61788618,30.20325203,1.20453573,1.715875053,0.947510094
3026.10763,4.443576542,56.88917221,34.50808973,8.235436967,0.355158911,1.648574947
1072.107636,3.567083698,37.73185718,60.67122652,0.362276837,1.185369812,0.621906946
1328.107629,3.734131534,35.34778314,61.50270207,0.493927596,2.585856238,0.57473545
4660.107647,3.231257152,44.48452409,19.5368862,0.581801257,1.466139167,2.276950566
4812.107638,3.804042708,58.0625,8.9375,28.55208333,0.6875,6.496503497
1919.107637,3.555282818,56.6783717,37.39107816,5.700784671,0.147396714,1.515826087
4818.107639,4.22216172,59.33227134,37.57467145,0.862870038,1.513341298,1.579049638
2715.107622,3.911692958,22.18041704,28.96192203,0.108794198,47.0942883,0.76584755
5945.107647,4.12166004,48.2345602,50.33063007,0.374298191,1.023081722,0.958353991
2971.107621,3.725770717,21.66652056,74.76987814,0.087665469,2.577364776,0.289776058
2817.107625,4.560748349,73.07821542,24.00597349,2.417397797,0.259473586,3.044167963
3082.107643,3.660786109,56.52262122,24.77175898,17.79265571,0.811523636,2.281736282
4691.107616,2.908593135,19.90456714,32.24267212,0.468075437,47.3846853,0.617336152
4731.107641,4.245786041,94.68184363,4.35093612,0.802388505,0.152391615,21.76125804
5031.10764,4.558695698,67.28197029,24.96421697,0.779823306,4.506194166,2.695136418
3150.107641,3.158125508,48.53335214,15.55492878,11.08447328,24.77083627,3.120126927
2655.107621,2.22589026,24.35288712,74.93745852,0.352274468,0.142951958,0.324976155
1861.107634,4.357252498,91.76596395,3.666361137,1.71096853,1.42071494,25.02916667
1966.107644,3.974447369,33.66316741,59.44547692,0.557536792,5.861670601,0.566286439
2287.107624,4.044055197,35.53258743,56.83106718,3.863328483,3.351562892,0.625231747
2651.107628,3.963743655,73.03784608,25.87630175,0.685801372,0.393700787,2.822576687
3757.10762,3.960970646,48.5976202,49.35041282,0.097134531,1.724137931,0.984745971
4860.107624,4.092629629,68.91093524,30.35057407,0.331624122,0.130977594,2.270498577
5834.107648,3.096529956,36.19289102,60.87711884,0.145560408,2.070714185,0.594523718
1073.107627,3.955924444,31.88642298,65.94321149,1.305483029,0.750652742,0.483543677
4872.107629,3.778314763,27.68837028,63.44076693,1.956361428,1.769834729,0.436444444
2995.107614,3.808550118,82.77602524,3.079652997,7.5,0.149842271,26.87836108
4697.107625,3.000964506,68.19498892,28.75404807,0.392023181,2.14760525,2.371665679
1911.107614,4.240607234,63.68320853,35.82941998,0.208148242,0.271608072,1.777399929
2716.107633,3.641649876,20.46313984,28.86437176,0.093563604,44.29456941,0.708941113
2577.107626,2.883049602,13.73682421,37.98027882,0.578034682,47.58585515,0.36168308
8949.107621,4.178801341,37.71408225,57.85294641,0.242122129,1.883567741,0.651895618
5841.10763,3.993894445,58.57374392,35.91572123,0.38897893,4.959481361,1.630866426
4716.107642,3.993430882,89.98097654,3.855421687,0.532656944,5.630944832,23.33881579
2208.107621,4.160186412,40.01451379,43.57039187,0.406386067,7.387518142,0.918387742
3023.107635,3.821848491,41.86449775,35.41967714,3.785970852,1.069320012,1.181955939
2414.107615,2.653933142,11.03544054,87.44224555,0.064097428,1.458216489,0.126202621
5825.107638,3.710660764,54.92953907,38.91296645,6.141139913,0.010903045,1.411599888
5068.107638,3.59521262,34.8101406,60.84357356,0.312188642,3.961031772,0.572125182
5792.107633,2.73465796,21.09714524,78.0024462,0.098888802,0.798917428,0.270467739
5036.107626,3.906770294,60.1216921,36.05369905,0.357349816,2.646320263,1.667559604
1568.107618,1.775094894,1.704654281,3.485922237,0.106711905,94.59326347,0.489010989
5653.107628,4.166660031,46.77846425,46.40580563,1.091824393,1.48409663,1.008030431
5035.107619,3.904098496,59.14786967,12.82894737,3.461779449,20.31641604,4.610500611
1209.107641,3.887064248,56.83018457,35.81967659,6.141449338,1.121576741,1.586563307
1026.107645,4.544928839,55.75251353,35.9845321,2.620262954,0.813611756,1.54934663
5033.107644,3.860998416,70.40656403,21.0749516,1.054054885,2.82412956,3.340769904
1939.107617,3.435868841,71.85420321,26.43610949,0.52070281,1.183415476,2.718032442
4642.107645,2.198495998,8.023168805,15.92716792,0.149654962,75.44550065,0.503741082
1520.107627,4.380097143,73.32561282,18.05635978,0.656243968,1.75641768,4.060929984
2972.107637,4.788939354,52.94986981,34.35220155,3.169204063,4.508667808,1.541382136
1940.107629,4.123319316,75.21230805,15.94346208,8.041530945,0.721265705,4.717438891
3221.107616,3.071562724,18.90236923,76.31337988,1.711113655,2.615314181,0.247694038
3024.107635,3.954723905,87.58361204,8.162625418,2.87416388,0.418060201,10.72983355
4881.107635,3.564485419,33.6407989,63.14987041,0.594602836,2.591858515,0.532713665
4709.107618,3.791013974,63.60043119,33.41717571,0.610851599,2.371541502,1.903225806
8952.107633,3.056112045,18.90944263,79.16575988,0.355458832,1.564502479,0.238858853
2710.107628,3.636387416,45.04809305,54.23610334,0.030757186,0.685046415,0.83059236
5223.10764,3.417666229,31.91605982,64.09051758,0.469814423,2.41954428,0.497984117
4163.107617,3.733233278,81.81362007,11.89605735,5.745519713,0.46953405,6.877372703
2345.107619,3.902661501,41.52438344,53.85559647,0.167392032,1.651601384,0.77103191
4677.10762,3.554772797,50.64544602,37.57102665,3.809234843,7.488828819,1.347992071
2050.107643,4.000452833,70.22166128,26.56779995,0.402303384,2.413820304,2.643111639
5037.10764,3.962565596,38.79032258,53.16308244,1.989247312,3.754480287,0.729647733
1879.107622,2.975327547,16.34699762,32.99486022,0.22564874,43.18666165,0.495440729
5571.107639,2.315178957,20.99714931,58.83418458,18.90960922,1.241240052,0.356886892
3602.107618,4.443953241,73.26590863,25.25503493,0.438455468,0.084768057,2.901041667
1827.107644,3.666956328,40.82623006,56.56173517,0.261625454,0.649843869,0.721799463
1509.107614,3.786165381,40.31677271,56.29348856,3.054013808,0.330310004,0.716188919
4774.107646,3.843392719,27.05710102,60.51976574,0.318448023,1.581259151,0.447078747
4686.10763,3.941206653,64.55002694,18.98688701,0.134722472,10.58918628,3.399716178
1572.107621,3.848351928,76.47928994,15.90236686,3.032544379,4.289940828,4.809302326
3794.10764,3.813136368,41.96053868,29.99060445,2.875039148,25.16755402,1.399122807
1579.107637,4.023870209,51.49139313,23.60443236,18.65983692,0.348456338,2.181428993
4979.107619,3.911002455,38.8246548,53.26484778,0.170520712,4.470969889,0.728898259
4670.107616,4.363703663,57.54313757,39.48981207,0.508831045,1.087767702,1.457164128
4641.10764,3.851842365,45.89049127,52.10458436,0.199319967,1.594559737,0.880738074
1616.107617,4.183416304,62.97487437,28.50251256,1.376884422,1.537688442,2.209449929
5835.107627,1.512301337,82.85805831,0.736943287,0.12816405,1.602050625,112.4347826
3900.10763,4.189628718,85.21603737,4.242896069,1.728298949,0.9731413,20.08440367
3171.107631,3.675917032,32.77742142,58.37075048,6.189865298,0.962155228,0.561538462
4707.107622,3.711246729,42.44165171,47.57630162,9.177139437,0.39497307,0.892075472
5433.107627,3.622523674,29.12646507,66.35368775,2.933367869,1.340413132,0.438957744
3149.107618,3.971444525,72.91000457,10.05025126,15.33805391,1.381909548,7.254545455
5034.107635,3.397921468,28.78600569,64.4208184,1.353690197,2.249969094,0.446843216
3220.107624,3.962654259,44.47311134,49.59284044,0.137063614,3.007336935,0.896764754
1765.107617,4.375948001,72.29585931,18.89258111,0.365903745,3.431281036,3.826679842
5902.107627,3.665442555,26.86520825,69.58110432,0.589893007,2.916029805,0.386099193
4952.10762,4.194541605,74.56819535,21.7986897,0.29382569,3.251935676,3.420765027
4759.107633,2.752812591,6.965725186,23.48778537,0.030767337,67.42969663,0.296567985
2590.107616,3.760686871,71.03321563,24.92464043,3.114862343,0.907185715,2.849919373
4616.107633,4.245125228,62.90313954,31.785848,0.085575226,0.829010002,1.978966852
2906.107634,3.606441151,18.770152,61.19299862,0.22263166,17.72608629,0.306736921
4612.107635,4.387507742,63.20442976,24.02429222,2.313119586,8.930963651,2.630855019
4752.107647,3.343104577,28.30556302,39.35098092,2.264176297,30.05240527,0.719310227
3442.107624,3.991593388,55.42644613,42.90334504,0.166327851,0.279523193,1.291891019
3387.107629,4.470971623,46.29441624,36.89791314,6.091370558,9.768753525,1.254662183
5655.10762,3.900352144,52.87523706,40.05689515,6.705499865,0.321728529,1.320003382
8954.107645,4.010496263,43.56461545,50.41051234,0.738519741,5.232019962,0.864197038
5039.107623,3.562883009,43.3243127,54.23252991,0.063228711,2.354637194,0.7988621
2765.107642,4.20816249,73.56866121,13.4911752,1.627206199,7.645286268,5.453095086
1725.107634,3.84443289,96.45774009,2.243639891,0.416184248,0.657133022,42.9916318
3279.107629,3.239993371,56.19680105,40.96903938,1.571415209,1.094378449,1.371689498
4656.107628,3.663713338,43.06846999,46.04818259,0.422654269,3.338968724,0.935291418
3022.107627,4.183441186,47.02921,39.90927196,1.499225492,1.338791768,1.178403105
1892.107627,4.206992732,58.49405806,37.05435418,0.263004091,1.875121761,1.578601472
4735.107626,3.652115621,36.86415628,51.11425267,9.263590798,2.680889346,0.721210902
3125.107641,3.5795643,45.07389163,45.07389163,1.656963726,4.970891178,1
3797.107634,3.625660236,34.24510112,60.62284203,0.367696516,0.520156047,0.564887755
5915.105372,3.141832143,23.31580325,56.88075578,0.116602813,1.434928492,0.409906706
1378.105385,3.883737776,48.94413515,47.99705638,0.195175018,2.393293658,1.019732018
4603.105375,4.462010898,54.66136271,37.30365157,2.506629947,3.467972256,1.465308634
6065.105373,3.175960832,94.81453444,2.652662125,2.198460762,0.182942215,35.7431629
6818.105381,2.622570845,20.19405941,79.27128713,0.142574257,0.36039604,0.254746203
5638.105372,3.94395618,47.58817173,50.1129777,0.422438353,1.797819039,0.949617722
2020.105386,4.106639383,58.84718176,28.35094985,12.41181711,0.252811018,2.07566879
2369.105384,2.811314958,33.12320668,57.301539,1.230327798,8.279714807,0.578050909
6757.105395,3.959008752,55.71579814,40.51288084,2.917303847,0.284672391,1.375261324
2052.105373,4.506048623,60.59076771,36.33386203,0.236883845,1.637588316,1.667611543
6657.105371,3.922600019,40.31324481,53.8854404,0.220004714,4.512715749,0.748128706
6894.105373,4.116420895,40.81564987,51.67256116,1.097848512,4.91821397,0.789890204
2588.105371,4.015547382,43.38469063,54.02570582,0.282601016,1.415722399,0.803037924
3266.113195,3.733511807,56.10214728,19.8896033,18.5794007,1.401188888,2.820677036
4645.113177,4.532945157,52.06453377,38.46048674,3.452283292,4.511894996,1.353714895
5983.113171,3.430587049,61.23817507,36.5644833,0.928032571,1.257334451,1.674799411
6020.113166,3.059956112,22.00220022,75.06188119,0.618811881,1.78080308,0.293120821
2492.113174,4.325255231,53.04671261,43.04780659,0.317251942,2.866207198,1.23227446
5839.11319,3.753335894,42.73093719,52.75445079,0.161236144,0.930466913,0.809996816
6134.113196,4.004548876,46.27395316,49.96451384,0.567778566,2.803406671,0.926136364
6728.113158,3.080178565,35.6098948,64.17401194,0.073926642,0.102359966,0.554895879
6037.113179,4.148276773,45.73574901,45.83296509,2.889969068,1.732213875,0.997878905
4971.113169,3.541888991,75.76580742,1.878395561,0.98254537,0.057796786,40.33538462
7746.113177,4.074863705,22.09400507,64.52293836,0.21108922,10.89220377,0.342420938
6021.113166,3.496972269,18.62292052,76.00123229,0.215650031,4.266789895,0.245034455
5754.113177,4.451183757,45.00759453,52.13846031,1.199136622,1.526900632,0.863232137
3537.113164,3.895641112,51.65175073,42.97851281,0.585639461,3.043675506,1.20180405
6850.113161,4.81442388,71.15643209,21.74660093,0.836695055,1.232631107,3.272071453
4814.113158,4.506456263,52.83289623,39.97228957,0.252362809,3.468751546,1.321738054
9139.113151,4.254113212,83.25657558,14.0210828,0.429843414,1.596561253,5.937956204
000004672b.1131772,1.11978697,5.835935522,8.924803781,0.472613723,84.76242721,0.653900709
2864.113176,0.917966143,6.974146186,0.123683371,3.431216087,89.458985,56.38709677
2965.113161,4.040561553,46.97572268,46.72642013,5.840802517,0.451118894,1.005335366
6740.113186,3.654928945,61.2244898,28.0148423,8.905380334,1.298701299,2.185430464
6637.113174,4.451649797,83.7613857,13.35672689,0.141854562,2.329401224,6.271101174
2703.113174,3.482568603,51.49555376,24.00970089,0.242522231,12.2069523,2.144781145
6626.113157,3.877503825,61.73113155,37.2898888,0.823820607,0.14407625,1.655438875
6737.11319,4.38291104,53.30890278,36.92606165,0.409571028,8.169864195,1.443666083
1450.113188,2.730260224,26.71424367,27.59711595,0.066215421,45.60771042,0.968008531
6619.113167,3.888571591,54.31977789,15.00898252,23.6485383,2.057814797,3.619151251
1799.113195,3.503421612,24.36828878,69.75097098,0.159926891,4.733835961,0.349361284
9529.113183,3.495573531,29.20756864,67.20017072,0.497937118,2.937828994,0.434635334
2490.113192,3.428664233,56.53564899,39.7166362,1.814090845,1.905498523,1.423475259
9427.113175,2.999389197,29.83725136,65.55153707,3.526220615,1.084990958,0.455172414
2498.113163,4.263825905,58.05354866,34.63663408,1.062473438,5.397365066,1.67607362
7734.113172,4.165473335,53.59225016,42.29138449,0.362169484,0.418114363,1.26721437
1792.113167,3.348987396,26.76907322,59.0578597,0.706605223,12.31950845,0.453268597
9108.113167,3.957320711,42.8516079,48.76017048,0.329329717,0.833010461,0.878823997
4792.113155,3.735445143,27.38548273,62.08597604,6.821705426,3.678646934,0.441089671
5920.113157,4.363104283,52.0754717,41.16981132,0.062893082,1.672955975,1.264894592
9624.113187,4.07302951,53.97840342,40.24075947,0.629628421,1.432159984,1.341386299
1321.113156,4.096346787,39.41897655,52.53198294,2.158848614,5.790245203,0.750380518
5702.113169,3.017841652,28.8465858,68.5197664,0.095462713,2.532569632,0.420996558
5887.113175,3.551916216,64.20856031,30.14785992,4.989883268,0.653696498,2.129788332
6098.113158,3.678264891,22.41068655,65.18794657,0.627524076,4.367816092,0.343785742
6664.113152,4.087845969,38.99073717,45.5905056,1.775376303,2.402547279,0.855238095
5936.113196,3.849534165,28.23365786,48.3449235,1.835883171,20.50069541,0.584004603
2489.113167,3.958107386,71.24425141,23.31800375,4.577584739,0.821836144,3.055332359
6100.113193,3.827392929,25,70.49902153,1.272015656,2.788649706,0.354614851
4631.113189,4.371244162,84.18034923,8.835027365,5.950829641,0.964295022,9.528023599
4786.113189,3.647798521,46.13012643,20.72155412,0.678384212,1.418439716,2.226190476
5997.113157,3.36093179,27.57636312,7.329431916,0.285469597,63.33856694,3.7624148
6714.113184,4.187474751,66.03382094,19.00612097,0.456478888,1.016702977,3.474344978
2958.113184,4.249534663,53.53328789,44.0581686,1.692797092,0.306748466,1.215059309
4836.113152,2.560949136,14.12602874,85.08782705,0.196536052,0.122835033,0.166017035
6661.113191,3.703345612,48.6946432,36.9174241,3.248888029,3.074840456,1.319015191
8955.113152,4.013653262,39.73476154,57.72124458,0.350675848,1.179546034,0.688390589
9528.113153,4.158364376,78.98998268,19.54507795,1.039391429,0.263613768,4.041425819
6927.113156,3.133553658,11.16825042,88.29513695,0.424818334,0.067076579,0.126487718
5970.113186,4.163035429,46.40171858,44.7905478,5.155746509,2.148227712,1.035971223
4790.113197,2.812097612,28.99250282,69.82643525,0.975659854,0.195131971,0.415208119
6694.113192,3.751035454,40.70993838,57.36211394,0.691792991,1.194571504,0.709700804
2568.113169,3.339399141,16.0116209,77.71199912,0.740009867,5.53088856,0.206037949
Blank19.A8.1131527,3.367440424,30.98591549,19.95305164,0,48.5915493,1.552941176
7184.113159,3.262186713,40.06259781,49.4913928,2.093114241,7.942097027,0.809486166
7732.113153,3.667484239,46.70532646,52.13058419,0.408075601,0.309278351,0.895929466
7039.113185,4.287382225,46.8798217,47.09411966,0.282873307,5.511743528,0.995449581
6072.113183,4.087160635,62.56887052,32.67906336,3.168044077,0.964187328,1.914646997
1127.113182,3.938310094,87.22493888,4.645476773,3.728606357,3.606356968,18.77631579
6670.113187,3.844914537,34.60651115,61.68931043,0.170896351,3.26839272,0.560980677
6050.11316,4.234964572,42.02686916,26.92757009,5.140186916,2.424065421,1.560737527
4974.113185,4.334664202,39.66137483,55.13021037,0.457495894,1.079221084,0.719412724
5907.113183,3.977990885,47.3948235,49.36140092,0.320068938,2.10814637,0.960159611
9035.113165,3.318275593,19.47377241,79.05982906,0.033517681,1.340707223,0.246316905
1555.113014,4.630517258,41.58837625,45.58974554,0.277661557,1.894184322,0.912230936
5880.113032,4.244329123,47.62247839,41.41210375,1.123919308,8.040345821,1.149965205
7182.113036,3.779997491,24.90588322,73.07152875,0.716025688,1.225363549,0.340842509
6631.113051,4.280014646,52.87704422,40.11421649,0.709526694,1.194081509,1.318162209
3411.113004,3.151989423,59.98298355,38.9960295,0.45377198,0.510493477,1.538181818
6973.113026,3.576649889,40.58648111,57.04771372,0.129224652,1.868787276,0.711447987
9640.113027,3.406660827,32.42047026,58.67219917,0.221300138,8.67219917,0.552569543
9182.113019,3.986418465,55.07863309,33.62894643,1.962870994,9.305900438,1.637834037
8998.113037,3.238838934,49.58953101,49.08558888,0.780297488,0.113793384,1.0102666
4891.113008,3.890167483,52.41686664,44.66918067,0.37709976,0.527939664,1.173445894
9552.113037,3.589814656,16.5250291,81.89173458,0.349243306,0.966239814,0.201791172
1120.113053,3.642678659,17.64842301,78.11920223,0.115955473,2.179962894,0.22591658
3154.113049,3.836698818,68.29550383,23.56512939,0.809599537,2.342055805,2.898159509
1464.113044,4.171368413,43.02325581,39.00634249,0.422832981,15.85623679,1.10298103
9022.113044,4.286532324,96.23941828,2.577599305,0.613197308,0.428695463,37.33684211
9034.113049,3.571175368,55.24997803,39.62744926,0.623846762,4.446006502,1.394235033
6879.113012,4.319081524,79.64615812,14.90340751,3.169502955,1.086913404,5.344157573
7181.113036,3.278908024,16.11795019,69.83490791,0.314915545,13.67496899,0.230800765
6689.113031,3.507456263,13.24928639,85.15104662,0.267602284,1.225023787,0.155597458
4148.113038,4.119264224,79.06264128,13.12603607,1.41658713,5.736675541,6.023344814
9222.113046,4.068030273,59.96751716,35.30151412,4.558076178,0.151935873,1.698723657
6911.113006,4.412550865,63.43313836,31.64417675,0.370649215,1.696878439,2.004575403
5007.113006,3.555134382,28.73666817,68.52936758,0.450653447,2.268289019,0.419333626
3532.113048,3.900718081,53.74700008,42.6918015,0.383215917,3.177982504,1.258953668
